C1	C2	C3	C4	path	path
NC_002695.1_310627_323513_Sp2	NC_002655.1_300073_323112_CP933HI	97	97	sequences/NC_002695.1_310627_323513_Sp2.fasta	sequences/NC_002655.1_300073_323112_CP933HI.fasta
NC_002695.1_3475965_3500163_Sp17	NC_002655.1_3550280_3558610_CP933Y	34	34	sequences/NC_002695.1_3475965_3500163_Sp17.fasta	sequences/NC_002655.1_3550280_3558610_CP933Y.fasta
NC_002695.1_4580864_4624313_SpLE4	NC_002655.1_4648075_4694486_LEE	100	100	sequences/NC_002695.1_4580864_4624313_SpLE4.fasta	sequences/NC_002655.1_4648075_4694486_LEE.fasta
NC_002695.1_891123_929708_Sp3	NC_002695.1_2895926_2943804_Sp15	36	36	sequences/NC_002695.1_891123_929708_Sp3.fasta	sequences/NC_002695.1_2895926_2943804_Sp15.fasta
NC_002737.1_1189125_1222654_370.3	NC_003485.1_1206360_1241416_370.3like	92	92	sequences/NC_002737.1_1189125_1222654_370.3.fasta	sequences/NC_003485.1_1206360_1241416_370.3like.fasta
NC_002737.1_1189125_1222654_370.3	NC_004070.1_1135351_1172231	79	79	sequences/NC_002737.1_1189125_1222654_370.3.fasta	sequences/NC_004070.1_1135351_1172231.fna
NC_002737.1_529591_570509_370.1	NC_003485.1_1451844_1493373_sda	53	53	sequences/NC_002737.1_529591_570509_370.1.fasta	sequences/NC_003485.1_1451844_1493373_sda.fasta
NC_002737.1_529591_570509_370.1	NC_004070.1_1229319_1271815_315.4	52	52	sequences/NC_002737.1_529591_570509_370.1.fasta	sequences/NC_004070.1_1229319_1271815_315.4.fasta
NC_002737.1_778527_821010_370.2	NC_003485.1_1041280_1087739_speLM	56	56	sequences/NC_002737.1_778527_821010_370.2.fasta	sequences/NC_003485.1_1041280_1087739_speLM.fasta
NC_002745.1_2005698_2049497_phiN315	NC_002758.1_2083583_2126179_phiSa3mu	81	81	sequences/NC_002745.1_2005698_2049497_phiN315.fasta	sequences/NC_002758.1_2083583_2126179_phiSa3mu.fasta
NC_002758.1_2083583_2126179_phiSa3mu	NC_002745.1_2005698_2049497_phiN315	85	85	sequences/NC_002758.1_2083583_2126179_phiSa3mu.fasta	sequences/NC_002745.1_2005698_2049497_phiN315.fasta
NC_002758.1_2127298_2148772_SaPIn1	CP028470.1_2007863_2022616	52	52	sequences/NC_002758.1_2127298_2148772_SaPIn1.fasta	sequences/CP028470.1_2007863_2022616.fna
NC_003143.1_2135545_2171125_HPI-1	CP001969_2105363_2183106	88	88	sequences/NC_003143.1_2135545_2171125_HPI-1.fasta	sequences/CP001969_2105363_2183106.fna
NC_003143.1_2135545_2171125_HPI-1	NC_004088.1_2595153_2701942_HPI	100	100	sequences/NC_003143.1_2135545_2171125_HPI-1.fasta	sequences/NC_004088.1_2595153_2701942_HPI.fasta
NC_003197.1_1098228_1143714_gifsy2	CP014051.2	100	100	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003197.1_1098228_1143714_gifsy2	CP014051.2	100	100	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003197.1_1098228_1143714_gifsy2	CP014051.2	100	100	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003197.1_1098228_1143714_gifsy2	CP014051.2	100	100	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003197.1_1098228_1143714_gifsy2	FQ312003.1	100	100	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003197.1_1098228_1143714_gifsy2	NC_003197.1_2728976_2776816_gifsy1	46	46	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta
NC_003197.1_2728976_2776816_gifsy1	CP014051.2	100	100	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003197.1_2728976_2776816_gifsy1	CP014051.2	100	100	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003197.1_2728976_2776816_gifsy1	CP014051.2	100	100	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003197.1_2728976_2776816_gifsy1	CP014051.2	100	100	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003197.1_2728976_2776816_gifsy1	FQ312003.1	99	99	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003197.1_2728976_2776816_gifsy1	NC_003197.1_1098228_1143714_gifsy2	43	43	sequences/NC_003197.1_2728976_2776816_gifsy1.fasta	sequences/NC_003197.1_1098228_1143714_gifsy2.fasta
NC_003197.1_2844427_2879233_fels2	CP014051.2	100	100	sequences/NC_003197.1_2844427_2879233_fels2.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003197.1_2844427_2879233_fels2	CP014051.2	100	100	sequences/NC_003197.1_2844427_2879233_fels2.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003197.1_2844427_2879233_fels2	CP014051.2	100	100	sequences/NC_003197.1_2844427_2879233_fels2.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003197.1_2844427_2879233_fels2	CP014051.2	100	100	sequences/NC_003197.1_2844427_2879233_fels2.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003197.1_2844427_2879233_fels2	FQ312003.1	83	83	sequences/NC_003197.1_2844427_2879233_fels2.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003197.1_2844427_2879233_fels2	NC_003198.1_4409574_4543073_SPI7	71	71	sequences/NC_003197.1_2844427_2879233_fels2.fasta	sequences/NC_003198.1_4409574_4543073_SPI7.fasta
NC_003197.1_962612_1002017_fels1	CP014051.2	100	100	sequences/NC_003197.1_962612_1002017_fels1.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003197.1_962612_1002017_fels1	CP014051.2	100	100	sequences/NC_003197.1_962612_1002017_fels1.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003197.1_962612_1002017_fels1	CP014051.2	100	100	sequences/NC_003197.1_962612_1002017_fels1.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003197.1_962612_1002017_fels1	CP014051.2	100	100	sequences/NC_003197.1_962612_1002017_fels1.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_1085337_1092563_SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_1085337_1092563_SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_1085337_1092563_SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_1085337_1092563_SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_1085337_1092563_SPI5	CP014051.2_4476286_4504838	78	78	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_1085337_1092563_SPI5	FQ312003.1	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_1625241_1664710_SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_1625241_1664710_SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_1625241_1664710_SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_1625241_1664710_SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_1625241_1664710_SPI2	CP018657.1_4624835_4658621	85	85	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP018657.1_4624835_4658621.fna
NC_003198.1_1625241_1664710_SPI2	FQ312003.1	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_2743495_2759190_SPI9	CP014051.2	100	100	sequences/NC_003198.1_2743495_2759190_SPI9.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_2743495_2759190_SPI9	CP014051.2	100	100	sequences/NC_003198.1_2743495_2759190_SPI9.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_2743495_2759190_SPI9	CP014051.2	100	100	sequences/NC_003198.1_2743495_2759190_SPI9.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_2743495_2759190_SPI9	CP014051.2	100	100	sequences/NC_003198.1_2743495_2759190_SPI9.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_2743495_2759190_SPI9	FQ312003.1	100	100	sequences/NC_003198.1_2743495_2759190_SPI9.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_2859262_2900586_SPI1	CP014051.2	99	99	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_2859262_2900586_SPI1	CP014051.2	99	99	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_2859262_2900586_SPI1	CP014051.2	99	99	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_2859262_2900586_SPI1	CP014051.2	99	99	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_2859262_2900586_SPI1	FQ312003.1	99	99	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_302488_361834_SPI6	CP014051.2	68	68	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_302488_361834_SPI6	CP014051.2	68	68	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_302488_361834_SPI6	CP014051.2	68	68	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_302488_361834_SPI6	CP014051.2	68	68	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_302488_361834_SPI6	FQ312003.1	67	67	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_302488_361834_SPI6	FQ312003.1_304515_350828	66	65	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_3883613_3900141_SPI3	CP014051.2	88	88	sequences/NC_003198.1_3883613_3900141_SPI3.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_3883613_3900141_SPI3	CP014051.2	88	88	sequences/NC_003198.1_3883613_3900141_SPI3.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_3883613_3900141_SPI3	CP014051.2	88	88	sequences/NC_003198.1_3883613_3900141_SPI3.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_3883613_3900141_SPI3	CP014051.2	88	88	sequences/NC_003198.1_3883613_3900141_SPI3.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_3883613_3900141_SPI3	FQ312003.1	88	88	sequences/NC_003198.1_3883613_3900141_SPI3.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003198.1_4322993_4349107_SPI4	CP014051.2	100	100	sequences/NC_003198.1_4322993_4349107_SPI4.fasta	sequences/CP014051.2_3003689_3050263.fna
NC_003198.1_4322993_4349107_SPI4	CP014051.2	100	100	sequences/NC_003198.1_4322993_4349107_SPI4.fasta	sequences/CP014051.2_3948576_3965183.fna
NC_003198.1_4322993_4349107_SPI4	CP014051.2	100	100	sequences/NC_003198.1_4322993_4349107_SPI4.fasta	sequences/CP014051.2_4476286_4504838.fna
NC_003198.1_4322993_4349107_SPI4	CP014051.2	100	100	sequences/NC_003198.1_4322993_4349107_SPI4.fasta	sequences/CP014051.2_1175321_1184383.fna
NC_003198.1_4322993_4349107_SPI4	FQ312003.1	100	100	sequences/NC_003198.1_4322993_4349107_SPI4.fasta	sequences/FQ312003.1_304515_350828.fna
NC_003210.1_203640_214409_LIPI-1	HG421741.1_198106_206761	80	80	sequences/NC_003210.1_203640_214409_LIPI-1.fasta	sequences/HG421741.1_198106_206761.fna
NC_003210.1_2361897_2402366_A118	A500_1_38867	53	53	sequences/NC_003210.1_2361897_2402366_A118.fasta	sequences/A500_1_38867.fasta
NC_003485.1_1041280_1087739_speLM	NC_002737.1_778527_821010_370.2	51	51	sequences/NC_003485.1_1041280_1087739_speLM.fasta	sequences/NC_002737.1_778527_821010_370.2.fasta
NC_003485.1_1206360_1241416_370.3like	NC_002737.1_1189125_1222654_370.3	88	88	sequences/NC_003485.1_1206360_1241416_370.3like.fasta	sequences/NC_002737.1_1189125_1222654_370.3.fasta
NC_003485.1_1206360_1241416_370.3like	NC_004070.1_1135351_1172231	79	79	sequences/NC_003485.1_1206360_1241416_370.3like.fasta	sequences/NC_004070.1_1135351_1172231.fna
NC_003485.1_1451844_1493373_sda	NC_002737.1_529591_570509_370.1	52	52	sequences/NC_003485.1_1451844_1493373_sda.fasta	sequences/NC_002737.1_529591_570509_370.1.fasta
NC_003485.1_1451844_1493373_sda	NC_004070.1_1229319_1271815_315.4	67	67	sequences/NC_003485.1_1451844_1493373_sda.fasta	sequences/NC_004070.1_1229319_1271815_315.4.fasta
NC_003485.1_293882_333625_T12	NC_004070.1_749213_788176_315.1	89	89	sequences/NC_003485.1_293882_333625_T12.fasta	sequences/NC_004070.1_749213_788176_315.1.fasta
NC_003485.1_578093_618765_speC_updated	NC_004070.1_975316_1018193	58	58	sequences/NC_003485.1_578093_618765_speC_updated.fasta	sequences/NC_004070.1_975316_1018193.fna
NC_004070.1_1135351_1172231	NC_002737.1_1189125_1222654_370.3	72	72	sequences/NC_004070.1_1135351_1172231.fna	sequences/NC_002737.1_1189125_1222654_370.3.fasta
NC_004070.1_1135351_1172231	NC_003485.1_1206360_1241416_370.3like	75	75	sequences/NC_004070.1_1135351_1172231.fna	sequences/NC_003485.1_1206360_1241416_370.3like.fasta
NC_004070.1_1229319_1271815_315.4	NC_002737.1_529591_570509_370.1	50	50	sequences/NC_004070.1_1229319_1271815_315.4.fasta	sequences/NC_002737.1_529591_570509_370.1.fasta
NC_004070.1_1229319_1271815_315.4	NC_003485.1_1451844_1493373_sda	65	65	sequences/NC_004070.1_1229319_1271815_315.4.fasta	sequences/NC_003485.1_1451844_1493373_sda.fasta
NC_004070.1_749213_788176_315.1	NC_003485.1_293882_333625_T12	91	91	sequences/NC_004070.1_749213_788176_315.1.fasta	sequences/NC_003485.1_293882_333625_T12.fasta
NC_004070.1_975316_1018193	NC_003485.1_578093_618765_speC_updated	55	55	sequences/NC_004070.1_975316_1018193.fna	sequences/NC_003485.1_578093_618765_speC_updated.fasta
NC_004088.1_2595153_2701942_HPI	CP001969_2105363_2183106	30	30	sequences/NC_004088.1_2595153_2701942_HPI.fasta	sequences/CP001969_2105363_2183106.fna
NC_004088.1_2595153_2701942_HPI	NC_003143.1_2135545_2171125_HPI-1	33	33	sequences/NC_004088.1_2595153_2701942_HPI.fasta	sequences/NC_003143.1_2135545_2171125_HPI-1.fasta
NC_011770.1_1433756_1476547	NC_011770.1_863875_906018	38	38	sequences/NC_011770.1_1433756_1476547.fna	sequences/NC_011770.1_863875_906018.fna
NC_011770.1_2504700_2551100	CP046069_2424758_2470270	95	94	sequences/NC_011770.1_2504700_2551100.fna	sequences/CP046069_2424758_2470270.fna
NC_011770.1_2609726_2621297	CP046069_2533287_2538355	44	44	sequences/NC_011770.1_2609726_2621297.fna	sequences/CP046069_2533287_2538355.fna
NC_011770.1_2639569_2647891	CP014051.2	32	32	sequences/NC_011770.1_2639569_2647891.fna	sequences/CP014051.2_3003689_3050263.fna
NC_011770.1_2639569_2647891	CP014051.2	32	32	sequences/NC_011770.1_2639569_2647891.fna	sequences/CP014051.2_3948576_3965183.fna
NC_011770.1_2639569_2647891	CP014051.2	32	32	sequences/NC_011770.1_2639569_2647891.fna	sequences/CP014051.2_4476286_4504838.fna
NC_011770.1_2639569_2647891	CP014051.2	32	32	sequences/NC_011770.1_2639569_2647891.fna	sequences/CP014051.2_1175321_1184383.fna
NC_011770.1_2639569_2647891	CP046069_2556402_2564724	100	100	sequences/NC_011770.1_2639569_2647891.fna	sequences/CP046069_2556402_2564724.fna
NC_011770.1_2639569_2647891	FQ312003.1	32	32	sequences/NC_011770.1_2639569_2647891.fna	sequences/FQ312003.1_304515_350828.fna
NC_011770.1_2798951_2935111	CP046069_2632036_2744677	38	38	sequences/NC_011770.1_2798951_2935111.fna	sequences/CP046069_2632036_2744677.fna
NC_011770.1_2798951_2935111	KT454971.1_191222_388622	38	38	sequences/NC_011770.1_2798951_2935111.fna	sequences/KT454971.1_191222_388622.fna
NC_011770.1_280017_292442	CP046069_285777_298203	100	100	sequences/NC_011770.1_280017_292442.fna	sequences/CP046069_285777_298203.fna
NC_011770.1_3390565_3410660	CP046069_3221391_3272809	98	98	sequences/NC_011770.1_3390565_3410660.fna	sequences/CP046069_3221391_3272809.fna
NC_011770.1_3945707_3954100	CP046069_3769299_3777692	100	100	sequences/NC_011770.1_3945707_3954100.fna	sequences/CP046069_3769299_3777692.fna
NC_011770.1_4768774_4790400	CP046069_4592095_4616393	100	100	sequences/NC_011770.1_4768774_4790400.fna	sequences/CP046069_4592095_4616393.fna
NC_011770.1_4965792_4973115	CP046069_4762338_4768531	85	85	sequences/NC_011770.1_4965792_4973115.fna	sequences/CP046069_4762338_4768531.fna
NC_011770.1_5572987_5583916	CP046069_5615479_5626409	100	100	sequences/NC_011770.1_5572987_5583916.fna	sequences/CP046069_5615479_5626409.fna
NC_011770.1_5656348_5683597	CP046069_5700164_5727413	100	100	sequences/NC_011770.1_5656348_5683597.fna	sequences/CP046069_5700164_5727413.fna
NC_011770.1_863875_906018	NC_011770.1_1433756_1476547	39	39	sequences/NC_011770.1_863875_906018.fna	sequences/NC_011770.1_1433756_1476547.fna
P100_1_131384	A511_1_137619	97	97	sequences/P100_1_131384.fasta	sequences/A511_1_137619.fasta
PSA_1_37618	B025_1_42653	30	30	sequences/PSA_1_37618.fasta	sequences/B025_1_42653.fasta
SPI1	CP014051.2	100	100	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_3948576_3965183.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_4476286_4504838.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_1175321_1184383.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_4683690_4716539_SPI10.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_4683690_4716539_SPI10.fasta	sequences/CP014051.2_3948576_3965183.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_4683690_4716539_SPI10.fasta	sequences/CP014051.2_4476286_4504838.fna
SPI1	CP014051.2	100	100	sequences/NC_003198.1_4683690_4716539_SPI10.fasta	sequences/CP014051.2_1175321_1184383.fna
SPI1	CP014051.2_3003689_3050263	100	100	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI1	CP014051.2_3003689_3050263	100	100	sequences/NC_003198.1_4683690_4716539_SPI10.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI1	FQ312003.1	100	100	sequences/NC_003198.1_2859262_2900586_SPI1.fasta	sequences/FQ312003.1_304515_350828.fna
SPI1	FQ312003.1	100	100	sequences/NC_003198.1_4683690_4716539_SPI10.fasta	sequences/FQ312003.1_304515_350828.fna
SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_3948576_3965183.fna
SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_4476286_4504838.fna
SPI2	CP014051.2	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP014051.2_1175321_1184383.fna
SPI2	CP018657.1_4624835_4658621	80	80	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/CP018657.1_4624835_4658621.fna
SPI2	FQ312003.1	100	100	sequences/NC_003198.1_1625241_1664710_SPI2.fasta	sequences/FQ312003.1_304515_350828.fna
SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_3948576_3965183.fna
SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_4476286_4504838.fna
SPI5	CP014051.2	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_1175321_1184383.fna
SPI5	CP014051.2_1175321_1184383	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/CP014051.2_1175321_1184383.fna
SPI5	FQ312003.1	100	100	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/FQ312003.1_304515_350828.fna
SPI5	NC_003198.1_4322993_4349107_SPI4	46	46	sequences/NC_003198.1_1085337_1092563_SPI5.fasta	sequences/NC_003198.1_4322993_4349107_SPI4.fasta
SPI6	CP014051.2	100	100	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_3003689_3050263.fna
SPI6	CP014051.2	100	100	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_3948576_3965183.fna
SPI6	CP014051.2	100	100	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_4476286_4504838.fna
SPI6	CP014051.2	100	100	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/CP014051.2_1175321_1184383.fna
SPI6	FQ312003.1	100	100	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/FQ312003.1_304515_350828.fna
SPI6	FQ312003.1_304515_350828	100	100	sequences/NC_003198.1_302488_361834_SPI6.fasta	sequences/FQ312003.1_304515_350828.fna
VVI-3_2183174_2212514	VVI-VII_2164927_2282230	59	59	sequences/VVI-3_2183174_2212514.fasta	sequences/VVI-VII_2164927_2282230.fasta
phiK96243_145390_180728	GI15_1426445_1462214	66	66	sequences/phiK96243_145390_180728.fasta	sequences/GI15_1426445_1462214.fasta
